$GPRMC,144910.000,A,4440.2699,N,00111.5918,W,4.66,219.59,201205,,,A*77
$GPRMC,144911.000,A,4440.2690,N,00111.5930,W,4.62,222.69,201205,,,A*7A
$GPRMC,144913.000,A,4440.2671,N,00111.5955,W,4.72,222.45,201205,,,A*7B
$GPRMC,144914.000,A,4440.2662,N,00111.5968,W,4.73,222.86,201205,,,A*7E
$GPRMC,144915.000,A,4440.2652,N,00111.5980,W,4.75,221.02,201205,,,A*73
$GPRMC,144916.000,A,4440.2642,N,00111.5993,W,4.74,221.22,201205,,,A*70
$GPRMC,144918.000,A,4440.2623,N,00111.6017,W,4.77,221.42,201205,,,A*7A
$GPRMC,144919.000,A,4440.2613,N,00111.6029,W,4.69,217.62,201205,,,A*7D
$GPRMC,144920.000,A,4440.2602,N,00111.6040,W,4.76,216.70,201205,,,A*74
$GPRMC,144921.000,A,4440.2592,N,00111.6051,W,4.78,215.25,201205,,,A*72
$GPRMC,144923.000,A,4440.2571,N,00111.6075,W,4.86,221.68,201205,,,A*74
$GPRMC,144924.000,A,4440.2561,N,00111.6087,W,4.99,222.39,201205,,,A*76
$GPRMC,144925.000,A,4440.2551,N,00111.6100,W,4.97,219.27,201205,,,A*73
$GPRMC,144926.000,A,4440.2541,N,00111.6113,W,4.94,222.86,201205,,,A*73
$GPRMC,144928.000,A,4440.2520,N,00111.6140,W,5.09,220.91,201205,,,A*7D
$GPRMC,144929.000,A,4440.2510,N,00111.6153,W,4.98,218.14,201205,,,A*72
$GPRMC,144930.000,A,4440.2499,N,00111.6165,W,4.99,219.32,201205,,,A*7B
$GPRMC,144931.000,A,4440.2488,N,00111.6178,W,5.06,220.88,201205,,,A*7A
$GPRMC,144933.000,A,4440.2468,N,00111.6204,W,4.95,221.68,201205,,,A*7A
$GPRMC,144934.000,A,4440.2458,N,00111.6218,W,5.05,227.44,201205,,,A*73
$GPRMC,144935.000,A,4440.2449,N,00111.6232,W,5.10,227.69,201205,,,A*71
$GPRMC,144936.000,A,4440.2439,N,00111.6247,W,5.07,225.56,201205,,,A*7F
$GPRMC,144938.000,A,4440.2420,N,00111.6275,W,5.06,228.21,201205,,,A*74
$GPRMC,144939.000,A,4440.2411,N,00111.6290,W,5.05,228.27,201205,,,A*79
$GPRMC,144940.000,A,4440.2401,N,00111.6305,W,5.02,225.50,201205,,,A*71
$GPRMC,144941.000,A,4440.2392,N,00111.6319,W,4.94,225.69,201205,,,A*74
$GPRMC,144943.000,A,4440.2373,N,00111.6347,W,4.93,223.60,201205,,,A*7A
$GPRMC,144944.000,A,4440.2363,N,00111.6360,W,4.89,225.07,201205,,,A*75
$GPRMC,144945.000,A,4440.2354,N,00111.6374,W,4.92,223.81,201205,,,A*77
$GPRMC,144946.000,A,4440.2344,N,00111.6387,W,4.92,226.33,201205,,,A*75
$GPRMC,144948.000,A,4440.2325,N,00111.6415,W,4.86,222.99,201205,,,A*71
$GPRMC,144949.000,A,4440.2315,N,00111.6428,W,4.75,221.85,201205,,,A*7F
$GPRMC,144950.000,A,4440.2305,N,00111.6440,W,4.72,221.40,201205,,,A*76
$GPRMC,144951.000,A,4440.2296,N,00111.6452,W,4.66,221.56,201205,,,A*7D
$GPRMC,144953.000,A,4440.2276,N,00111.6476,W,4.63,218.30,201205,,,A*78
$GPRMC,144954.000,A,4440.2267,N,00111.6488,W,4.61,221.14,201205,,,A*70
$GPRMC,144955.000,A,4440.2257,N,00111.6500,W,4.70,220.25,201205,,,A*70
$GPRMC,144956.000,A,4440.2247,N,00111.6512,W,4.68,222.15,201205,,,A*79
$GPRMC,144958.000,A,4440.2229,N,00111.6537,W,4.58,224.15,201205,,,A*7D
$GPRMC,144959.000,A,4440.2220,N,00111.6550,W,4.59,225.71,201205,,,A*76
$GPRMC,145000.000,A,4440.2211,N,00111.6563,W,4.56,226.30,201205,,,A*79
$GPRMC,145001.000,A,4440.2203,N,00111.6576,W,4.53,227.21,201205,,,A*7B
$GPRMC,145003.000,A,4440.2186,N,00111.6602,W,4.46,225.78,201205,,,A*7D
$GPRMC,145004.000,A,4440.2177,N,00111.6615,W,4.56,227.54,201205,,,A*7F
$GPRMC,145005.000,A,4440.2169,N,00111.6627,W,4.49,223.88,201205,,,A*7B
$GPRMC,145006.000,A,4440.2160,N,00111.6640,W,4.41,224.81,201205,,,A*76
$GPRMC,145008.000,A,4440.2143,N,00111.6665,W,4.43,227.42,201205,,,A*70
$GPRMC,145009.000,A,4440.2135,N,00111.6677,W,4.33,228.32,201205,,,A*7C
$GPRMC,145010.000,A,4440.2127,N,00111.6690,W,4.42,229.61,201205,,,A*7F
$GPRMC,145011.000,A,4440.2119,N,00111.6704,W,4.43,230.59,201205,,,A*7D
$GPRMC,145013.000,A,4440.2104,N,00111.6730,W,4.35,227.90,201205,,,A*76
$GPRMC,145014.000,A,4440.2096,N,00111.6742,W,4.37,227.26,201205,,,A*71
